31,1908,49.14,47.60
31,1904,23.44,61.38
31,1900,47.22,50.46
31,1896,51.53,46.18
31,1892,12.46,43.56
31,1888,39.75,53.51
31,1884,40.53,57.31
31,1880,32.62,62.87
31,1876,35.30,64.70
31,1872,29.32,70.68
31,1868,36.09,63.91
32,2016,47.92,45.50
32,2012,52.36,45.68
32,2008,55.15,42.65
32,2004,47.88,50.47
32,2000,45.98,49.52
32,1996,43.93,42.91
32,1992,37.36,34.73
32,1988,37.92,58.86
32,1984,31.97,65.85
32,1980,26.89,62.54
32,1976,45.81,50.17
32,1972,36.32,63.68
32,1968,39.29,47.46
32,1964,58.58,41.42
32,1960,51.16,48.84
32,1956,42.03,57.97
32,1952,38.55,61.45
32,1948,50.37,47.26
32,1944,54.62,45.38
32,1940,60.08,39.92
32,1936,72.81,27.19
32,1932,69.41,30.59
32,1928,43.46,56.54
32,1924,21.95,41.76
32,1920,36.22,56.92
32,1916,53.36,36.40
32,1912,39.70,15.89
32,1908,45.71,43.93
32,1904,32.87,56.66
32,1900,62.25,37.75
32,1896,81.21,18.79
32,1892,6.56,25.84
32,1888,41.94,57.73
32,1884,43.59,56.21
32,1880,52.40,47.60
32,1876,47.27,52.73
32,1872,42.57,57.43
32,1868,44.61,55.39
32,1864,40.16,59.84
33,2016,46.83,46.46
33,2012,51.98,46.40
33,2008,54.13,44.52
33,2004,50.24,48.87
33,2000,46.80,48.07
33,1996,49.32,39.37
33,1992,38.86,37.64
33,1988,36.33,62.49
33,1984,30.95,68.66
33,1980,28.35,57.74
33,1976,43.47,54.75
33,1972,34.85,63.98
33,1968,43.93,52.10
33,1964,63.89,36.11
33,1960,46.58,53.42
33,1956,33.84,66.11
33,1952,39.08,60.92
33,1948,46.66,52.41
33,1944,52.11,47.87
