,State,cycle,AreaNumber,Mean,Stdv,Var
1467,OH,1980,15,0.32355729859999999,0.06252475423377922,0.0039093448919944925
1468,OH,1980,16,0.29592777040000001,0.080449969001356536,0.0064721975123192286
1469,OH,1980,17,0.65195908859999996,0.14920193940829887,0.022261218723197692
1470,OH,1980,18,0.75617418800000002,0.012101931010209175,0.00014645673417586246
1471,OH,1980,19,0.61405169019999994,0.063940772107799818,0.0040884223377415912
1472,OH,1980,20,0.82277439625000004,0.064028127276682056,0.0040996010825589966
1473,OH,1980,21,0.83634959479999993,0.027291535891746724,0.00074482793133049969
1474,OH,1990,1,0.46952956060000001,0.039361330070369384,0.0015493143049085652
1475,OH,1990,2,0.24899452319999998,0.028853835048669559,0.00083254379701583196
1476,OH,1990,3,0.63477272299999998,0.048558177238312267,0.0023578965767073472
1477,OH,1990,4,0.34187291075000004,0.038990344390154349,0.001520246955662841
1478,OH,1990,5,0.30627743899999998,0.046345993246833188,0.0021479510900355076
1479,OH,1990,6,0.53387008160000005,0.042762081300284541,0.0018285955971321446
1480,OH,1990,7,0.28247084774999998,0.0092751867281000468,8.6029088841123246e-05
1481,OH,1990,8,0.27318662974999997,0.013692849564827076,0.00018749412920498503
1482,OH,1990,9,0.77946162940000008,0.021782624662090383,0.00047448273716950824
1483,OH,1990,10,0.56288567820000002,0.15273618160127736,0.023328341170138378
1484,OH,1990,11,0.82756852520000002,0.049710350436833757,0.0024711189405528179
1485,OH,1990,12,0.34885133340000002,0.061973498305304256,0.0038407144921975491
1486,OH,1990,13,0.60645491939999996,0.054994373135417024,0.0030243810765574778
1487,OH,1990,14,0.61321500520000005,0.069616516359546451,0.0048464593500389987
1488,OH,1990,15,0.3281384866,0.075126862943096603,0.0056440455356708214
1489,OH,1990,16,0.30818784000000005,0.050654856012086774,0.0025659144376052436
1490,OH,1990,17,0.74622883725000011,0.076336331070998617,0.0058272354413811097
1491,OH,1990,18,0.47248927060000001,0.12946297432296106,0.016760661720547677
1492,OH,1990,19,0.41022230020000006,0.097798619306361245,0.009564569938230575
1493,OH,2000,1,0.44549796699999999,0.068413698016574015,0.0046804340763029828
1494,OH,2000,2,0.37290262560000004,0.1031597792348185,0.010641940051776492
1495,OH,2000,3,0.37794179779999998,0.039174777592026123,0.0015346631993847122
1496,OH,2000,4,0.3488570232,0.06298321279222191,0.0039668850936303065
1497,OH,2000,5,0.33841270239999999,0.060698354314292088,0.003684290216463341
1498,OH,2000,6,0.58599207500000006,0.078847880382911836,0.0062169882408779726
1499,OH,2000,7,0.35809978600000003,0.050606452733735804,0.0025610130582918362
1500,OH,2000,8,0.32010850959999998,0.025836337766181043,0.00066751634916819289
1501,OH,2000,9,0.69894453580000016,0.064229229844545974,0.0041253939664235148
1502,OH,2000,10,0.64050407900000006,0.079071219012117167,0.0062522576760621991
1503,OH,2000,11,0.81997206625000008,0.039076734801731558,0.0015269912027648582
1504,OH,2000,12,0.40446747900000002,0.03441693118497674,0.0011845251521914245
1505,OH,2000,13,0.63610969139999995,0.052977377494755874,0.0028066025262218665
1506,OH,2000,14,0.35611835559999999,0.053315127656486612,0.0028425028370274636
1507,OH,2000,15,0.43365023800000008,0.070922729639054105,0.0050300335794543627
1508,OH,2000,16,0.41162474720000003,0.096336513476670979,0.0092807238288408079
1509,OH,2000,17,0.72013281400000007,0.090963126083693044,0.0082742903069178385
1510,OH,2000,18,0.49670805699999998,0.13589627473353816,0.018467797486453285
1511,OH,2010,1,0.39002285333333336,0.020358991799543646,0.00041448854709388546
1512,OH,2010,2,0.36319145199999997,0.043781731260321269,0.0019168399921509925
1513,OH,2010,3,0.68266267066666664,0.040563575741497666,0.0016454036769362179
1514,OH,2010,4,0.34273270933333339,0.036418845086133127,0.0013263322774077632
1515,OH,2010,5,0.33344570433333337,0.063236902599425035,0.0039989058503691688
1516,OH,2010,6,0.38641455566666666,0.087751223878073242,0.0077002772920997317
1517,OH,2010,7,0.37371986950000002,0.088139954471116458,0.0077686515741704825
1518,OH,2010,8,0.28556300150000002,0.0054237444782589753,2.9417004165444722e-05
1519,OH,2010,9,0.70838311866666659,0.045160737508846027,0.0020394922123428928
1520,OH,2010,10,0.35002395033333333,0.032016831517597266,0.0010250775004262095
1521,OH,2010,11,0.79852277650000003,0.0056783043336997132,3.2243140106112946e-05
1522,OH,2010,12,0.32145554166666668,0.03927743257189923,0.0015427167094400908
1523,OH,2010,13,0.69674935733333332,0.027091011495739635,0.00073392290386229699
1524,OH,2010,14,0.37813142399999999,0.037442412344674728,0.0014019342421886503
1525,OH,2010,15,0.35417636466666669,0.02619443855229248,0.0006861486110698265
1526,OH,2010,16,0.39628756566666667,0.072530769231588327,0.0052607124853259208
1527,OK,1970,1,0.59223080100000003,0.053176018547604065,0.0028276889485751313
1528,OK,1970,2,0.58591157039999997,0.073271250954595732,0.0053686762164513457
1529,OK,1970,4,0.64979064549999999,0.11673518699385541,0.01362710388249039
1530,OK,1970,5,0.4083764393999999,0.18731295025978936,0.035086141335026327
1531,OK,1970,6,0.58353242260000004,0.18914023702816493,0.035774029263070412
1532,OK,1980,1,0.48380623420000007,0.047513778204850823,0.0022575591192997568
1533,OK,1980,2,0.69156273600000007,0.057179316479570697,0.0032694742330709051
1534,OK,1980,3,0.79621661475000005,0.020778634350516349,0.00043175164547245806
1535,OK,1980,4,0.69881880125000007,0.058879993399456147,0.0034668536227199995
1536,OK,1980,5,0.28014041480000001,0.032719103623141191,0.0010705397419018508
1537,OK,1980,6,0.71856426924999994,0.090825091295071117,0.008249197208758002
1538,OK,1990,1,0.36246097360000001,0.074800725322480652,0.0055951485087691981
1539,OK,1990,2,0.4951059988,0.074023265077344899,0.0054794437727108698
1540,OK,1990,3,0.58424983275000009,0.18832138887224847,0.035464945506772629
1541,OK,1990,4,0.45635577259999999,0.14812397981960818,0.021940713397599693
1542,OK,1990,5,0.33705050299999995,0.087726694366101809,0.007695972904403439
1543,OK,1990,6,0.41450962499999999,0.15151948975152843,0.022958155774563532
1544,OK,2000,1,0.37008818924999998,0.047710485895274282,0.0022762904643631662
1545,OK,2000,2,0.67948145420000006,0.071087745794385232,0.0050534676021271362
1546,OK,2000,3,0.26601272066666665,0.053906273067800783,0.0029058862760603038
1547,OK,2000,4,0.37412013533333327,0.079467092274991602,0.0063150187546420289
1548,OK,2000,5,0.35212960960000006,0.017845242006555274,0.0003184526622725249
1549,OK,2010,2,0.30266649000000001,0.085134455665020634,0.0072478755413793641
1550,OK,2010,3,0.21348593800000001,0.0038004363989125088,1.4443316822179078e-05
1551,OK,2010,4,0.27327999099999994,0.015370822424036326,0.00023626218199125794
1552,OK,2010,5,0.38565399133333328,0.0079937953711634764,6.3900764436034609e-05
1553,OR,1970,1,0.54997733420000006,0.1371335925927836,0.018805622217403551
1554,OR,1970,2,0.67175714475000003,0.12465825432861598,0.015539680372257905
1555,OR,1970,3,0.68315247766666676,0.051045069254608715,0.0026055990952078001
1556,OR,1970,4,0.52031515460000011,0.084396741837827929,0.0071228100328409759
1557,OR,1980,1,0.61144544600000006,0.075839288490319332,0.005751597678717882
1558,OR,1980,2,0.39313731940000002,0.049536464258871774,0.0024538612912704807
1559,OR,1980,3,0.79366260075000006,0.05685406617755577,0.0032323848409218908
1560,OR,1980,4,0.6081903422499999,0.077542629316677464,0.0060128593613436483
1561,OR,1980,5,0.47745293199999994,0.057389934033849968,0.0032936045284096506
1562,OR,1990,1,0.535154401,0.041048864299481472,0.0016850092602772443
1563,OR,1990,2,0.34547113340000002,0.053865640333172669,0.0029015072085027179
1564,OR,1990,3,0.76267263350000003,0.041380638448999828,0.0017123572384468431
1565,OR,1990,4,0.6962597492,0.018462615489310427,0.00034086817070612526
1566,OR,1990,5,0.55903475799999991,0.058281584116672627,0.0033967430471487873
1567,OR,2000,1,0.61664760075000002,0.040645750089886558,0.0016520770003695133
1568,OR,2000,2,0.27388546479999998,0.021906484006707222,0.00047989404153611924
1569,OR,2000,3,0.74868599920000001,0.024679372295176756,0.00060907141688393805
1570,OR,2000,4,0.61195684174999998,0.039986642053315993,0.0015989315427000189
1571,OR,2000,5,0.55268153720000002,0.021683027916723399,0.00047015369963740623
1572,OR,2010,1,0.6283418123333333,0.013449985469611405,0.00018090210913275791
1573,OR,2010,2,0.28199294266666669,0.015367200782739227,0.00023615085989702112
1574,OR,2010,3,0.78846462150000007,0.0025460546382810624,6.4823942211125106e-06
1575,OR,2010,4,0.59818830733333339,0.01350752111342363,0.00018245312662958514
1576,OR,2010,5,0.56400979233333337,0.012219980918462433,0.00014932793364758596
1577,PA,1970,1,0.73106429500000014,0.038398128923761175,0.0014744163048457848
1578,PA,1970,2,0.7555494960000001,0.057665609673554677,0.003325322539022763
1579,PA,1970,3,0.69359069100000004,0.059165995150002468,0.0035006149820901158
1580,PA,1970,4,0.550544162,0.14696373943638988,0.021598340709127098
1581,PA,1970,5,0.33029540120000001,0.080862155066020222,0.0065386881219211008
1582,PA,1970,6,0.71200891340000005,0.047530957395560146,0.0022591919109385536
1583,PA,1970,7,0.50578497020000002,0.065729741002404848,0.0043203988522432209
1584,PA,1970,8,0.47647927699999998,0.09566038875616005,0.0091509099769796712
1585,PA,1970,9,0.35605025266666668,0.094748571469848886,0.0089772917955770627
1586,PA,1970,10,0.29057613799999993,0.067476757644783392,0.0045531128222528333
1587,PA,1970,11,0.63000232179999993,0.11607869550651767,0.013474263550494844
1588,PA,1970,12,0.57141371839999999,0.1492191495365508,0.022266354588411506
1589,PA,1970,13,0.33293240680000002,0.038013412090759029,0.0014450194987818648
1590,PA,1970,14,0.67415359360000005,0.085445441315139481,0.0073009234415389451
1591,PA,1970,15,0.53242171550000006,0.11835042659653534,0.0140068234755819
1592,PA,1970,16,0.29055643499999995,0.06856230895134359,0.0047007902087394891
1593,PA,1970,17,0.4922191044,0.13617771135241394,0.01854436906918137
1594,PA,1970,18,0.48112283160000002,0.19224525864384645,0.03695823947103942
1595,PA,1970,19,0.32763180400000003,0.11680165857312139,0.013642627445432022
1596,PA,1970,20,0.72616857080000008,0.073008023655494442,0.0053301715180812358
1597,PA,1970,21,0.6254483596,0.069418070594438705,0.0048188685250544752
1598,PA,1970,22,0.65026001840000003,0.066510584560778213,0.0044236578586164289
1599,PA,1970,23,0.43616152520000001,0.11511272230982526,0.013250938837578944
1600,PA,1970,24,0.5150323376,0.12717496386934432,0.016173471435169035
1601,PA,1970,25,0.52931854540000001,0.093446331851952447,0.0087322169365852235
1602,PA,1980,1,0.75700946940000002,0.023766383014428922,0.00056484096158853562
1603,PA,1980,2,0.92492122666666665,0.010790721080279656,0.00011643966143239174
1604,PA,1980,3,0.59966202160000004,0.054108948524087527,0.0029277783103823542
1605,PA,1980,4,0.60967969300000013,0.05706271598873907,0.0032561535560114976
1606,PA,1980,5,0.3129418766,0.070119589074820937,0.0049167567720217473
1607,PA,1980,6,0.65426955224999994,0.065950000574736559,0.0043494025758077518
1608,PA,1980,7,0.42226430339999999,0.10073487922331467,0.010147515892135795
1609,PA,1980,8,0.54208637819999994,0.032624958182740318,0.0010643878964255544
1610,PA,1980,9,0.34199053700000004,0.010492444984829935,0.00011009140175968285
1611,PA,1980,10,0.26867994625000002,0.040747483567059324,0.0016603574170477699
1612,PA,1980,11,0.60900780966666668,0.087802361173977675,0.0077092546277256211
1613,PA,1980,12,0.65802501449999995,0.036731632316817392,0.0013492128126578638
1614,PA,1980,13,0.38768425020000008,0.043183729686398609,0.0018648345096279443
1615,PA,1980,14,0.77118317299999994,0.035628755131780716,0.0012694081922403908
1616,PA,1980,15,0.41849301659999999,0.014442210621422171,0.00020857744763351938
1617,PA,1980,16,0.27239303660000003,0.043622461135254594,0.0019029191154967973
1618,PA,1980,17,0.32039668499999996,0.089621774699511672,0.0080320625002900312
1619,PA,1980,18,0.58431450140000007,0.065919993797420542,0.0043454455822519627
1620,PA,1980,19,0.25726389700000002,0.029860692663870363,0.0008916609663661212
1621,PA,1980,20,0.72820676100000004,0.062768359300803572,0.0039398669293147746
1622,PA,1980,21,0.31115369525000003,0.14124335846093744,0.019949686309324866
1623,PA,1980,22,0.7354705225,0.075792276667684927,0.0057444692024708971
1624,PA,1980,23,0.41166966020000001,0.054147343306087711,0.0029319347871073218
1625,PA,1990,1,0.84244332479999995,0.034155466615433928,0.0011665958997180215
1626,PA,1990,2,0.8445698330000001,0.047669828407157312,0.0022724125403678222
1627,PA,1990,3,0.63956941700000003,0.046078019641005059,0.0021231838940368479
1628,PA,1990,4,0.62518351999999999,0.13740493040458851,0.018880114899489809
1629,PA,1990,6,0.5902240111999999,0.052502208132737767,0.0027564818588133155
1630,PA,1990,7,0.3199374002,0.027623584196825104,0.00076306240387908567
1631,PA,1990,8,0.37293825619999998,0.066998073327811727,0.0044887418296388369
1632,PA,1990,10,0.41779818950000003,0.082974753266717396,0.0068848096796726294
1633,PA,1990,11,0.66978609760000007,0.0063202075683347,3.9945023706835219e-05
1634,PA,1990,12,0.69853780600000004,0.015695331304392317,0.00024634342475463744
1635,PA,1990,13,0.50830854059999997,0.022815622753115949,0.00052055264161250225
1636,PA,1990,14,0.65389487074999997,0.05659457260764944,0.0032029456486425047
1637,PA,1990,15,0.50351947080000004,0.047942121692206179,0.0022984470323503059
1638,PA,1990,16,0.33331929059999998,0.037570306437909151,0.001411527925838398
1639,PA,1990,17,0.28912015666666663,0.01416674367584075,0.00020069662637697388
1640,PA,1990,18,0.57717363399999999,0.12368823093936157,0.01529877847290884
1641,PA,1990,19,0.34000292899999995,0.073226637779437845,0.005362140480480994
1642,PA,1990,20,0.55523276350000006,0.060527117181160862,0.0036635319142619784
1643,PA,1990,21,0.41144771119999995,0.07619701457690374,0.0058059850304328807
1644,PA,2000,1,0.88246668533333328,0.022176529824973552,0.0004917984750779415
1645,PA,2000,2,0.88918839399999994,0.011106328189377236,0.00012335052585015546
1646,PA,2000,3,0.44847054750000004,0.046984107484089099,0.0022075063560764371
1647,PA,2000,4,0.46063954740000002,0.095065226821875459,0.0090373973506946287
1648,PA,2000,5,0.37004834800000003,0.068985131403219629,0.0047589483547194784
1649,PA,2000,6,0.47550990940000004,0.026554419089355762,0.00070513717317314162
1650,PA,2000,7,0.47008339659999993,0.10771053325243721,0.011601558973524381
1651,PA,2000,8,0.47157425040000006,0.075333430373036636,0.0056751257317691579
1652,PA,2000,9,0.32418270280000006,0.052897773416892717,0.002798174432464922
1653,PA,2000,10,0.51366892133333331,0.059144167741898297,0.0034980325778818031
1654,PA,2000,11,0.5652911115,0.11608678160817439,0.013476140864143976
1655,PA,2000,12,0.6072826375,0.094861167030406479,0.0089986410103706765
1656,PA,2000,13,0.59254732640000007,0.059512648735215182,0.0035417553594811095
1657,PA,2000,15,0.42240243519999998,0.017060796514779281,0.00029107077771870486
1658,PA,2000,16,0.3800586245,0.037586080583675199,0.0014127134536425258
1659,PA,2000,17,0.59080150320000002,0.055652741206299539,0.0030972276037753506
1660,PA,2000,18,0.3757216746,0.036426068203887003,0.0013268584447942279
1661,PA,2000,19,0.30733090699999999,0.054411322555734276,0.0029605920222641573
1662,PA,2010,1,0.83329081900000002,0.014380098788182595,0.00020678724115789053
1663,PA,2010,2,0.89461805333333333,0.015315488090835026,0.0002345641754605095
1664,PA,2010,3,0.41070018750000004,0.024056377272264274,0.00057870928746551315
1665,PA,2010,4,0.31988132266666663,0.057994678819457357,0.003363382771372016
1666,PA,2010,5,0.35438641500000001,0.022782782420886476,0.0005190551748374538
1667,PA,2010,6,0.43079296266666667,0.0055349124739674446,3.0635256094480414e-05
1668,PA,2010,7,0.39698812533333333,0.015053133276020408,0.00022659682142563289
1669,PA,2010,8,0.42348001666666663,0.038349297342972072,0.0014706686066996849
1670,PA,2010,9,0.37154202799999997,0.010181577320150497,0.00010366451672620298
1671,PA,2010,10,0.30878499333333331,0.031471519120518092,0.00099045651575313596
1672,PA,2010,11,0.37160261933333333,0.039471494604183151,0.0015579988862880598
1673,PA,2010,12,0.42408401099999998,0.052216173556909898,0.0027265287809253367
1674,PA,2010,13,0.68103627599999994,0.013914281777202192,0.00019360723737538101
1675,PA,2010,14,0.75630238350000001,0.01787708849120077,0.00031959029292222301
1676,PA,2010,15,0.41343579800000002,0.026953110204966286,0.00072647014972105782
1677,PA,2010,16,0.42748185466666672,0.014559109117102027,0.00021196765828368334
1678,PA,2010,17,0.56957762766666664,0.032581093696046101,0.0010615276664305349
1679,RI,1970,1,0.65838176700000006,0.045868549573729774,0.0021039238399977061
1680,RI,1970,2,0.63186517120000008,0.14818922152808772,0.021960045377100654
1681,RI,1980,1,0.55359464460000007,0.10568027837574198,0.011168321237574318
1682,RI,1980,2,0.38379171220000002,0.13431013130887584,0.018039211372207469
1683,RI,1990,1,0.57786956580000004,0.18993475419548486,0.03607521085129925
1684,RI,1990,2,0.73057576980000005,0.058789558976557181,0.0034562122446580952
1685,RI,2000,1,0.65538714779999996,0.09037323692242813,0.0081673219518373259
1686,RI,2000,2,0.72761675649999991,0.061294000906016242,0.0037569545470667203
1687,RI,2010,1,0.60294937133333337,0.041851101562234726,0.0017515147019724858
1688,RI,2010,2,0.63042472633333335,0.021351620341006097,0.00045589169118646537
1689,SC,1970,1,0.61216598639999997,0.10337506853254733,0.010686404794108855
1690,SC,1970,2,0.43110900200000002,0.0095029079131762825,9.0305258806308399e-05
1691,SC,1970,3,0.69817109075000006,0.10524058950515314,0.011075581679392148
1692,SC,1970,4,0.62459661799999999,0.11210674669559091,0.012567922654669383
1693,SC,1970,5,0.5811600303333333,0.057077405982034715,0.0032578302736380126
1694,SC,1970,6,0.50386690550000002,0.044103256016452042,0.0019450971912527129
1695,SC,1980,1,0.40443008560000004,0.058713969159883861,0.0034473301745077934
1696,SC,1980,2,0.42997107325,0.045950210928387247,0.0021114218843632788
1697,SC,1980,3,0.59902200799999994,0.060714589057488187,0.0036862613244196644
1698,SC,1980,4,0.47572568400000004,0.11176685739890448,0.012491830412827049
1699,SC,1980,5,0.68734833000000006,0.015626033145176493,0.00024417291185415432
1700,SC,1980,6,0.66201638549999997,0.11591006193228481,0.013435142457146101
1701,SC,1990,1,0.34313162733333336,0.024839804534004299,0.00061701588928754058
1702,SC,1990,2,0.41635244699999996,0.0017847134740842775,3.1852021845779711e-06
1703,SC,1990,3,0.42779501650000001,0.12912011921433161,0.016672005185923208
1704,SC,1990,4,0.36042705024999999,0.10578463067749534,0.011190388087574088
1705,SC,1990,5,0.57314003700000005,0.038531511753157222,0.0014846773979836931
1706,SC,1990,6,0.6921692626,0.045635034351050999,0.0020825563602216044
1707,SC,2000,1,0.39069917366666668,0.08746950058044077,0.0076509135317917275
1708,SC,2000,2,0.40608328049999998,0.059633454678859242,0.003556148916935559
1709,SC,2000,3,0.352067615,0.024163918384150919,0.00058389495167590676
1710,SC,2000,4,0.32378508319999999,0.034946351862360552,0.0012212475084879106
1711,SC,2000,5,0.56829444124999995,0.084580201514142431,0.0071538104881729422
1712,SC,2000,6,0.66172884860000003,0.018409536408785253,0.00033891103078638983
1713,SC,2010,1,0.37573698499999997,0.014724027936105,0.00021679699866320048
1714,SC,2010,2,0.36714191700000004,0.0087145678191061036,7.5943692273799701e-05
1715,SC,2010,3,0.29732359666666669,0.032271634933886052,0.0010414584213060147
1716,SC,2010,4,0.32881265749999999,0.018443201008645792,0.00034015166344531319
1717,SC,2010,5,0.41703448233333335,0.024975125311164789,0.00062375688430838416
1718,SC,2010,6,0.72841555899999988,0.015585196314349391,0.00024289834415680987
1719,SC,2010,7,0.41140552166666672,0.028954650314639275,0.00083837177484304029
1720,SD,1970,1,0.48128472420000001,0.18014103222144487,0.032450791489807639
1721,SD,1970,2,0.3860559214,0.06949195468192311,0.004829131765514456
1722,SD,1980,1,0.6147908795999999,0.081047199783954096,0.0065686485928201687
1723,SD,1990,1,0.44670966199999995,0.21479905592561452,0.046138634426535277
1724,SD,2000,1,0.57273147460000007,0.10983866737872647,0.012064532851534511
1725,SD,2010,1,0.37305950966666668,0.047010124424960116,0.0022099517984502316
1726,TN,1970,1,0.33345650025000001,0.089551669335066475,0.0080195014806970864
1727,TN,1970,2,0.27104790900000003,0.080834088253365757,0.006534149823752923
1728,TN,1970,3,0.56331832025000006,0.10916962793364199,0.011918007663169826
1729,TN,1970,4,0.80190446999999998,0.012803350555920462,0.0001639257854577888
1730,TN,1970,5,0.62509361899999993,0.031152763327108226,0.0009704946629148192
1731,TN,1970,6,0.37013312325000003,0.086426005332494477,0.0074694543977323639
1732,TN,1970,7,0.73559050433333339,0.034632893532434712,0.0011994373144289582
1733,TN,1970,8,0.56599987299999999,0.11642810671889041,0.013555504034145335
1734,TN,1980,1,0.24819225999999997,0.057761042113154491,0.0033363379859976065
1735,TN,1980,2,0.30070317033333333,0.11873952313264581,0.014099074353768129
1736,TN,1980,3,0.56835130459999994,0.040765644791773303,0.0016618377952890338
1737,TN,1980,4,0.70256367133333331,0.045670379164044581,0.0020857835329875971
1738,TN,1980,5,0.69669323299999997,0.14825115497279343,0.021978404950767215
1739,TN,1980,6,0.71432941000000005,0.066356993580847498,0.0044032505970886355
1740,TN,1980,7,0.33763785774999999,0.12844646529102199,0.016498494445757718
1741,TN,1980,8,0.72577890833333336,0.091876175817957373,0.0084412316829322147
1742,TN,1980,9,0.70087157666666666,0.041567354926000118,0.0017278449955440661
1743,TN,1990,1,0.2967504205,0.033802838097345633,0.0011426318634353615
1744,TN,1990,2,0.27532055900000002,0.017743136303893084,0.00031481888589852871
1745,TN,1990,3,0.41719334699999999,0.074833031621664992,0.0055999826216891115
1746,TN,1990,4,0.44863141420000002,0.12500376253534695,0.01562594064799341
1747,TN,1990,5,0.70639700599999999,0.066999536607330448,0.0044889379055970133
1748,TN,1990,6,0.58695624140000002,0.064501279533924691,0.004160415061513492
1749,TN,1990,7,0.350409101,0.040571353121879282,0.0016460346941402238
1750,TN,1990,8,0.68425755633333329,0.042861822871920668,0.0018371358599039017
1751,TN,1990,9,0.66905638524999989,0.099207763012521016,0.0098421802419485331
1752,TN,2000,1,0.26314306074999999,0.083905203761802855,0.007040083218309655
1753,TN,2000,2,0.19791205179999999,0.028262183203109779,0.00079875099940614051
1754,TN,2000,3,0.32739761439999998,0.02534119467766352,0.00064217614769124189
1755,TN,2000,4,0.55236554840000007,0.098171033050136247,0.009637551730130943
1756,TN,2000,5,0.66272622900000011,0.054517367202078393,0.0029721433266462526
1757,TN,2000,6,0.57823761524999995,0.1830730342685476,0.033515735876292807
1758,TN,2000,7,0.29163827200000003,0.03342819683299092,0.0011174443435051839
1759,TN,2000,8,0.64802349499999989,0.1677791994938784,0.028149859782806642
1760,TN,2000,9,0.77893569633333337,0.038109597942504299,0.0014523414553393277
1761,TN,2010,1,0.18587266550000001,0.030312794432592511,0.00091886550631261146
1762,TN,2010,2,0.23257053766666669,0.013958848496241721,0.00019484945134102974
1763,TN,2010,3,0.34184786933333333,0.034076244702525668,0.0011611904530264088
1764,TN,2010,4,0.38974863833333329,0.047656216927362688,0.0022711150118278501
1765,TN,2010,5,0.64229337533333331,0.020788685373560351,0.00043216943956088204
1766,TN,2010,6,0.23941476849999999,0.006772306004426,4.5864128617584458e-05
1767,TN,2010,7,0.25819510200000001,0.016363356049041801,0.00026775942118771286
1768,TN,2010,8,0.27298081400000002,0.018799087342129508,0.00035340568489701388
1769,TN,2010,9,0.77625260366666671,0.026436384781220335,0.00069888244030073821
1770,TX,1970,1,0.76798111633333344,0.07636228659588476,0.005831198814152041
1771,TX,1970,2,0.71338948166666671,0.021425668246002647,0.00045905925978776611
1772,TX,1970,3,0.26611922499999996,0.068528988007591454,0.0046962221973446136
1773,TX,1970,4,0.6432387314000001,0.087214948822804159,0.0076064472981643497
1774,TX,1970,5,0.49741675220000003,0.038951781250486296,0.0015172412625857358
1775,TX,1970,6,0.71594238199999993,0.070995817239052822,0.0050404060654409893
1776,TX,1970,7,0.1753359495,0.024997325649602994,0.00062486628963229977
1777,TX,1970,8,0.61553653639999995,0.087128889393942463,0.0075914433670218606
1778,TX,1970,9,0.63802266200000002,0.022017736148899594,0.00048478070512255987
1779,TX,1970,10,0.73489374200000013,0.089197702450472788,0.0079562301224430799
1780,TX,1970,11,0.63872364300000006,0.16449689802259213,0.027059229459055072
1781,TX,1970,12,0.70925248699999999,0.082506475361693546,0.0068073184766097436
1782,TX,1970,13,0.58422613040000004,0.10718281818853832,0.011488156514837261
1783,TX,1970,14,0.63544458300000006,0.080511662219395888,0.0064821277533300987
1784,TX,1970,15,0.70197714333333339,0.040847609962928626,0.001668527239683546
1785,TX,1970,16,0.63899423799999999,0.086403853881132045,0.0074656259655120167
1786,TX,1970,18,0.83751867950000003,0.024467708289719409,0.00059866874895080394
1787,TX,1970,19,0.53937180699999998,0.0098759624229337682,9.7534633779199835e-05
1788,TX,1970,21,0.49828277120000009,0.18416680670503199,0.033917412691928613
1789,TX,1970,22,0.57981878980000001,0.11788845068223024,0.013897686804256629
1790,TX,1970,24,0.64597339920000008,0.090162849108523846,0.0081293393593664387
1791,TX,1980,1,0.61641507249999994,0.0084720436281880643,7.1775523237921967e-05
1792,TX,1980,2,0.57734647000000006,0.019295744788653046,0.00037232576694883122
1793,TX,1980,3,0.19073745766666669,0.026315914371886299,0.00069252734922845179
1794,TX,1980,4,0.67887908249999995,0.072236949028031225,0.0052181768048783815
1795,TX,1980,5,0.61860947450000003,0.028621570059421876,0.00081919427266639476
1796,TX,1980,6,0.38305529724999998,0.063606096550506308,0.0040457355183923299
1797,TX,1980,7,0.15069626250000001,0.03962077171781303,0.0015698055515150531
1798,TX,1980,8,0.36649202133333336,0.057467125507450263,0.0033024705140890405
1799,TX,1980,9,0.61785566550000004,0.050860891178112114,0.0025868302514317626
1800,TX,1980,10,0.69879836000000006,0.034512732234089287,0.0011911286862619456
1801,TX,1980,12,0.69791699933333329,0.013525979365237884,0.00018295211778884102
1802,TX,1980,13,0.51068355040000002,0.10952162398188335,0.011994986119629045
1803,TX,1980,14,0.53094057660000005,0.053510697973343173,0.002863394797594353
1804,TX,1980,16,0.59367269133333334,0.056148994752336798,0.0031527096116979454
1805,TX,1980,18,0.827421148,0.030407983026155581,0.0009246454317189659
1806,TX,1980,19,0.48662851725,0.22881332752369973,0.052355538852467888
1807,TX,1980,21,0.27044974799999999,0.083083089434700386,0.0069027997500144224
1808,TX,1980,22,0.30855409049999999,0.029831015645680598,0.0008898894944528407
1809,TX,1980,23,0.61607607833333333,0.053705003786688382,0.0028842274317282131
1810,TX,1980,24,0.66795501766666654,0.071203280272803079,0.0050699071216073486
1811,TX,1980,25,0.65849890833333335,0.055169756152369881,0.0030437019939119547
1812,TX,1980,26,0.38219569340000004,0.10282468928575483,0.010572916726712024
1813,TX,1980,27,0.64529443399999997,0.01256569479519098,0.00015789668568588967
1814,TX,1990,1,0.56402931575000004,0.029394446482844522,0.00086403348403281063
1815,TX,1990,2,0.56401760175000004,0.02292431343522295,0.00052552414647634351
1816,TX,1990,4,0.60991797959999994,0.025035459115769373,0.00062677421313735973
1817,TX,1990,5,0.49692597100000002,0.070588310225780562,0.0049827095405310376
1818,TX,1990,6,0.25622130166666662,0.028185950083306328,0.00079444778209863606
1819,TX,1990,9,0.55686611900000005,0.064848861864723162,0.0042053748851499468
1820,TX,1990,10,0.62758602933333318,0.080888922710452463,0.0065430178172575532
1821,TX,1990,11,0.59790518250000002,0.053182836173251195,0.002828414063430876
1822,TX,1990,12,0.4927735714,0.15284953827484682,0.023362981350833863
1823,TX,1990,13,0.40068883,0.1261347202215333,0.015909967645364478
1824,TX,1990,14,0.52033638620000011,0.12204081291573021,0.014893960017132262
1825,TX,1990,15,0.60408291000000003,0.018858244180927842,0.00035563337358749877
1826,TX,1990,16,0.62566929124999993,0.096108928883125166,0.0092369262110616121
